ROUTE_NUMBER,ROUTE_NAME, Seq ,STOP_ID,STOP,LAT,LON
102,Route #102,"1,578",3075,HULL/28TH,37.512057,-77.458227
102,Route #102,"1,579",1590,HULL/TYNICK,37.511017,-77.459891
102,Route #102,"1,580",3076,HULL/SWANSBORO LANE,37.509125,-77.462786
102,Route #102,"1,581",3077,HULL/BLAKE LANE,37.507942,-77.464856
102,Route #102,"1,582",3078,HULL/33RD,37.506793,-77.466433
102,Route #102,"1,583",1595,HULL/35TH,37.506007,-77.467648
102,Route #102,"1,584",3079,HULL/37TH,37.504952,-77.469287
102,Route #102,"1,585",1597,HULL ST/SPAINE,37.503608,-77.471588
108,PULSE,"1,586",3025,WILLOW LAWN BRT STATION,37.58458,-77.49725
108,PULSE,"1,587",3025,WILLOW LAWN STATION,37.58458,-77.49725
108,PULSE,"1,588",3040,EB STAPLES MILL BRT STATION,37.57956,-77.49111
108,PULSE,"1,589",3040,STAPLES  MILL EASTBOUND STATION,37.57956,-77.49111
108,PULSE,"1,590",3027,EB SCOTT'S ADDITION BRT STATION,37.565318,-77.473893
108,PULSE,"1,591",3027,SCOTTS ADDITION EASTBOUND  STATION,37.565318,-77.473893
108,PULSE,"1,592",3028,EB SCIENCE MUSEUM BRT STATION,37.56133,-77.468172
108,PULSE,"1,593",3028,SCIENCE MUSEUM EASTBOUND STATION,37.56133,-77.468172
108,PULSE,"1,594",3029,ALLISON ST EASTBOUND STATION,37.557555,-77.46183
108,PULSE,"1,595",3029,EB ALLISON ST BRT STATION,37.557555,-77.46183
108,PULSE,"1,596",3030,EB VCU/VUU BRT STATION,37.550703,-77.450322
108,PULSE,"1,597",3030,VCU VUU EASTBOUND STATION,37.550703,-77.450322
108,PULSE,"1,598",3031,ARTS DISTRICT EASTBOUND STATION,37.54584,-77.442247
108,PULSE,"1,599",3031,EB ARTS DISTRICT BRT STATION,37.54584,-77.442247
108,PULSE,"1,600",3085,CONVENTION CENTER EASTBOUND STATION,37.543058,-77.43775
108,PULSE,"1,601",3085,EB CONVENTION CENTER BRT STATION,37.543058,-77.43775
108,PULSE,"1,602",3086,EB GOVERNMENT CENTER BRT STATION,37.540856,-77.434078
108,PULSE,"1,603",3086,GOVERNMENT CENTER EASTBOUND STATION,37.540856,-77.434078
108,PULSE,"1,604",3087,EB VCU MEDICAL CENTER BRT STATION,37.53901,-77.430938
108,PULSE,"1,605",3087,VCU MEDICAL CENTER EASTBOUND STATION,37.53901,-77.430938
108,PULSE,"1,606",3035,EB MAIN STREET STATION BRT STATION,37.533717,-77.429007
108,PULSE,"1,607",3035,MAIN STREET STATION EASTBOUND STATION,37.533717,-77.429007
108,PULSE,"1,608",3036,EB SHOCKOE BOTTOM BRT STATION,37.529433,-77.42195
108,PULSE,"1,609",3036,SHOCKOE BOTTOM EASTBOUND STATION,37.529433,-77.42195
108,PULSE,"1,610",3037,EAST RIVERFRONT EASTBOUND STATION,37.52166,-77.416387
108,PULSE,"1,611",3037,EB EAST RIVERFRONT BRT STATION,37.52166,-77.416387
108,PULSE,"1,612",3012,ROCKETTS LANDING BRT STATION,37.517703,-77.414765
108,PULSE,"1,613",3012,ROCKETTS LANDING STATION,37.517703,-77.414765
108,PULSE,"1,614",3013,EAST RIVERFRONT WESTBOUND STATION,37.521763,-77.416347
108,PULSE,"1,615",3013,WB EAST RIVERFRONT BRT STATION,37.521763,-77.416347
108,PULSE,"1,616",3014,SHOCKOE BOTTOM WESTBOUND STATION,37.529548,-77.421998
108,PULSE,"1,617",3014,WB SHOCKOE BOTTOM BRT STATION,37.529548,-77.421998
108,PULSE,"1,618",3088,MAIN STREET STATION WESTBOUND STATION,37.53454,-77.43019
108,PULSE,"1,619",3088,WB MAIN STREET STATION BRT STATION,37.53454,-77.43019
108,PULSE,"1,620",3089,VCU MEDICAL CENTER WESTBOUND STATION,37.53955,-77.43155
108,PULSE,"1,621",3089,WB VCU MEDICAL CENTER BRT STATION,37.53955,-77.43155
108,PULSE,"1,622",3017,GOVERNMENT CENTER WESTBOUND STATION,37.540598,-77.433323
108,PULSE,"1,623",3017,WB GOVERNMENT CENTER BRT STATION,37.540598,-77.433323
108,PULSE,"1,624",3090,CONVENTION CENTER WESTBOUND STATION,37.54428,-77.439498
108,PULSE,"1,625",3090,WB CONVENTION CENTER BRT STATION,37.54428,-77.439498
108,PULSE,"1,626",3091,ARTS DISTRICT WESTBOUND STATION,37.546535,-77.443408
108,PULSE,"1,627",3091,WB ARTS DISTRICT BRT STATION,37.546535,-77.443408
108,PULSE,"1,628",3092,VCU VUU WESTBOUND STATION,37.551213,-77.451228
108,PULSE,"1,629",3092,WB VCU/VUU BRT STATION,37.551213,-77.451228
108,PULSE,"1,630",3021,ALLISON ST WESTBOUND STATION,37.558318,-77.463117
108,PULSE,"1,631",3021,WB ALLISON ST BRT STATION,37.558318,-77.463117
108,PULSE,"1,632",3022,SCIENCE MUSEUM WESTBOUND STATION,37.560948,-77.467503
108,PULSE,"1,633",3022,WB SCIENCE MUSEUM BRT STATION,37.560948,-77.467503
108,PULSE,"1,634",3023,SCOTTS ADDITION WESTBOUND STATION,37.56462,-77.473083
108,PULSE,"1,635",3023,WB SCOTT/#39;S ADDITION BRT STATION,37.56462,-77.473083
108,PULSE,"1,636",3093,STAPLES MILL WESTBOUND STATION,37.580578,-77.49203
108,PULSE,"1,637",3093,WB STAPLES MILL BRT STATION,37.580578,-77.49203
109,1A:1A,"1,638",2685,SPRING ROCK GREEN,37.502388,-77.528125
109,1A:1A,"1,639",2964,KROGER STONEBRIDGE,37.49842,-77.52682
109,1A:1A,"1,640",1486,Midlothian/Arcadia,37.502203,-77.519748
109,1A:1A,"1,641",2963,CARNATION/MIDLOTHIAN PIKE,37.50328,-77.51737
109,1A:1A,"1,642",1959,CARNATION/WARWICK,37.505087,-77.517913
109,1A:1A,"1,643",2911,CARNATION/NEWPORT MANOR,37.507592,-77.519022
109,1A:1A,"1,644",1961,CARNATION AT BEAUFONT OAKS,37.508393,-77.521163
109,1A:1A,"1,645",1962,HIOAKS/CARNATION,37.509625,-77.525105
109,1A:1A,"1,646",1962,HIOAKS/CARNATION,37.50962355,-77.52509062
109,1A:1A,"1,647",1962,HIOAKS/CARNATION,37.50962362,-77.5250913
109,1A:1A,"1,648",1962,HIOAKS/CARNATION,37.509608,-77.524936
109,1A:1A,"1,649",1963,HIOAKS/CJW MEDICAL CENTER,37.513277,-77.524628
109,1A:1A,"1,650",1963,HIOAKS/CJW MEDICAL CENTER,37.5132764,-77.52462204
109,1A:1A,"1,651",1963,HIOAKS/CJW MEDICAL CENTER,37.51327643,-77.52462232
109,1A:1A,"1,652",1963,HIOAKS/CJW MEDICAL CENTER,37.51327,-77.524558
109,1A:1A,"1,653",1964,HIOAKS/MARLOWE,37.514842,-77.524447
109,1A:1A,"1,654",1964,HIOAKS/MARLOWE,37.51484243,-77.52444266
109,1A:1A,"1,655",1964,HIOAKS/MARLOWE,37.51484241,-77.52444286
109,1A:1A,"1,656",1950,CJW MEDICAL CENTER MAIN ENTRANCE,37.51487,-77.527077
109,1A:1A,"1,657",1964,HIOAKS/MARLOWE,37.514847,-77.524396
109,1A:1A,"1,658",1951,CHIPPENHAM HOSPITAL PARKING LOT,37.512542,-77.526433
109,1A:1A,"1,659",1953,HIOAKS/CARNATION,37.509367,-77.525073
109,1A:1A,"1,660",1954,CARNATION AT BEAUFONT OAKS,37.50825,-77.521037
109,1A:1A,"1,661",1955,CARNATION/NEWPORT MANOR,37.506982,-77.518723
109,1A:1A,"1,662",1956,CARNATION/ATMORE,37.504975,-77.518065
109,1A:1A,"1,663",1957,CARNATION/MIDLOTHAIN PIKE,37.503212,-77.517563
109,1A:1A,"1,664",2967,MIDLOTHIAN PIKE/WARWICK,37.50326,-77.51435
109,1A:1A,"1,665",2676,MIDLOTHIAN PIKE/GOODWILL,37.50387,-77.510593
109,1A:1A,"1,666",1490,MIDLOTHIAN PIKE/SOUTHGATE SHOPPING CENTER,37.50465,-77.506152
109,1A:1A,"1,667",1498,MIDLOTHIAN PIKE/ERICH,37.505988,-77.498737
109,1A:1A,"1,668",3701,Midlothian/Giant  EB,37.505289,-77.50243
109,1A:1A,"1,669",1620,MIDLOTHIAN PIKE/COVINGTON,37.507641,-77.493036
109,1A:1A,"1,670",1501,BELT BOULEVARD/BRANDON,37.507288,-77.485258
109,1A:1A,"1,671",2929,BELT BOULEVARD/BERKELEY,37.505961,-77.481283
109,1A:1A,"1,672",2732,BELT BOULEVARD/LORDLEY LN,37.50525,-77.479138
109,1A:1A,"1,673",3386,Belt at Southside Plaza,37.503839,-77.475478
109,1A:1A,"1,674",2972,PLAZA/SOUTHSIDE COMMUNITY SERVICE CENTER,37.50223,-77.47545
109,1A:1A,"1,675",2883,PLAZA/BELT BOULEVARD,37.503387,-77.47588
109,1A:1A,"1,676",1549,HULL ST/MCGUIRE DRIVE,37.50364,-77.471112
109,1A:1A,"1,677",2884,HULL/33RD,37.50623,-77.467008
109,1A:1A,"1,678",2885,HULL/E BLAKE,37.507974,-77.46428
109,1A:1A,"1,679",1553,HULL/PLAYN,37.50943,-77.462071
109,1A:1A,"1,680",1555,HULL/TYNICK,37.511052,-77.459572
109,1A:1A,"1,681",2886,HULL/28TH,37.512043,-77.457975
109,1A:1A,"1,682",1557,HULL/EVANS,37.513073,-77.456393
109,1A:1A,"1,683",2887,HULL/25TH,37.514107,-77.454748
109,1A:1A,"1,684",2888,HULL/21ST,37.516292,-77.451307
109,1A:1A,"1,685",1520,HULL/COWARDIN,37.51781,-77.448892
109,1A:1A,"1,686",1521,HULL/17TH,37.518323,-77.448105
109,1A:1A,"1,687",1523,HULL/14TH,37.519808,-77.445777
109,1A:1A,"1,688",1524,HULL/12TH,37.52087,-77.444138
109,1A:1A,"1,689",1525,HULL/11TH,37.521367,-77.44336
109,1A:1A,"1,690",2575,HULL/9TH,37.522605,-77.441373
109,1A:1A,"1,691",1527,HULL/7TH,37.52337,-77.440159
109,1A:1A,"1,692",1528,HULL/5TH,37.524407,-77.438568
109,1A:1A,"1,693",1529,HULL/3RD,37.525402,-77.436939
109,1A:1A,"1,694",1530,14TH BRIDGE/GREAT COASTAL,37.52989,-77.433758
109,1A:1A,"1,695",1531,14TH/DOCK,37.533685,-77.432556
109,1A:1A,"1,696",3055,BROAD/12TH,37.539599,-77.431641
109,1A:1A,"1,697",3428,9th/Marshall (Mid-block between Marshall +Broad,37.541163,-77.433362
109,1A:1A,"1,698",2641,TRANSFER PLAZA BAY A,37.541776,-77.43279
109,1A:1A,"1,699",125,BROAD/9TH,37.54079,-77.433617
109,1A:1A,"1,700",674,10TH/MARSHALL,37.540721,-77.432685
109,1A:1A,"1,701",3244,BROAD/7TH,37.541538,-77.434838
109,1A:1A,"1,702",128,BROAD/4TH,37.543761,-77.438541
109,1A:1A,"1,703",3438,2nd/Broad,37.544792,-77.439822
109,1A:1A,"1,704",3109,2ND/MARSHALL,37.545703,-77.438983
109,1A:1A,"1,705",2694,2ND/LEIGH,37.547298,-77.437493
109,1A:1A,"1,706",1218,LEIGH/1ST,37.548303,-77.438703
109,1A:1A,"1,707",1219,CHAMBERLAYNE/PRICE,37.54958,-77.440192
109,1A:1A,"1,708",1220,CHAMBERLAYNE/DUVAL,37.550852,-77.440563
109,1A:1A,"1,709",2735,CHAMBERLAYNE/CHARITY,37.552478,-77.440994
109,1A:1A,"1,710",2734,CHAMBERLAYNE/CALHOUN,37.55329,-77.441142
109,1A:1A,"1,711",1222,CHAMBERLAYNE/BACON,37.556272,-77.442025
109,1A:1A,"1,712",1224,CHAMBERLAYNE/FELLS,37.55883,-77.442422
109,1A:1A,"1,713",1226,CHAMBERLAYNE/TAZEWELL,37.56129,-77.44255
109,1A:1A,"1,714",1227,CHAMBERLAYNE/SLEDD,37.562676,-77.443196
109,1A:1A,"1,715",1229,CHAMBERLAYNE/OVERBROOK,37.565487,-77.443963
109,1A:1A,"1,716",1230,CHAMBERLAYNE/APPROX 50 FEET SOUTH OF EDGEHILL,37.567933,-77.444377
109,1A:1A,"1,717",1231,CHAMBERLAYNE/HAMMOND,37.56932,-77.444615
109,1A:1A,"1,718",1232,CHAMBERLAYNE/BROOKLAND PARK BOULEVARD,37.571844,-77.444979
109,1A:1A,"1,719",1233,CHAMBERLAYNE/LADIES MILE,37.574027,-77.445394
109,1A:1A,"1,720",1234,CHAMBERLAYNE/RENNIE,37.575219,-77.445595
109,1A:1A,"1,721",1235,CHAMBERLAYNE/WESTWOOD,37.578587,-77.446197
109,1A:1A,"1,722",1236,CHAMBERLAYNE/MELROSE,37.579815,-77.44636
109,1A:1A,"1,723",1237,CHAMBERLAYNE/WALTON,37.581842,-77.446753
109,1A:1A,"1,724",1238,CHAMBERLAYNE/LABURNUM,37.584899,-77.447243
109,1A:1A,"1,725",1239,CHAMBERLAYNE/ORDWAY,37.58713,-77.447667
109,1A:1A,"1,726",3339,Chamberlayne/Bellevue,37.59127,-77.44831
109,1A:1A,"1,727",2483,CHAMBERLAYNE/WESTMINSTER,37.594633,-77.448947
109,1A:1A,"1,728",3340,Chamberlayne/Westbrook,37.596929,-77.44928
109,1A:1A,"1,729",3341,Chamberlayne/Watkins,37.59936,-77.449664
109,1A:1A,"1,730",2187,Azalea/Seminary,37.601741,-77.452458
109,1A:1A,"1,731",2737,BROOK/WALMART NHOOD MKT,37.603674,-77.454592
109,1A:1A,"1,732",2177,CHAMBERLAYNE/WILMER,37.605325,-77.450258
109,1A:1A,"1,733",2178,CHAMBERLAYNE/BROOK HILL AZALEA SHOPPING CENTER,37.603894,-77.450631
109,1A:1A,"1,734",1253,CHAMBERLAYNE/AZALEA,37.601273,-77.45029
109,1A:1A,"1,735",1254,CHAMBERLAYNE/WATKINS,37.599441,-77.449964
109,1A:1A,"1,736",1255,CHAMBERLAYNE/WESTBROOK,37.59706,-77.449567
109,1A:1A,"1,737",1256,CHAMBERLAYNE/WESTMINSTER,37.594155,-77.449067
109,1A:1A,"1,738",1257,CHAMBERLAYNE/BELLEVUE,37.591212,-77.448582
109,1A:1A,"1,739",1258,CHAMBERLAYNE/CLAREMONT,37.587945,-77.447985
109,1A:1A,"1,740",1259,CHAMBERLAYNE/ORDWAY,37.586768,-77.447787
109,1A:1A,"1,741",1260,CHAMBERLAYNE/LABURNUM,37.584213,-77.447374
109,1A:1A,"1,742",1261,CHAMBERLAYNE/WALTON,37.58125,-77.446865
109,1A:1A,"1,743",1262,CHAMBERLAYNE/MELROSE,37.57941,-77.446547
109,1A:1A,"1,744",1263,CHAMBERLAYNE/WESTWOOD,37.577828,-77.446268
109,1A:1A,"1,745",1264,CHAMBERLAYNE/RENNIE,37.575027,-77.445777
109,1A:1A,"1,746",1265,CHAMBERLAYNE/LADIES MILE,37.573378,-77.445513
109,1A:1A,"1,747",1266,CHAMBERLAYNE/BROOKLAND PARK BOULEVARD,37.571808,-77.445252
109,1A:1A,"1,748",1267,CHAMBERLAYNE/HAMMOND,37.569317,-77.444865
109,1A:1A,"1,749",1268,CHAMBERLAYNE/EDGEHILL,37.567835,-77.444583
109,1A:1A,"1,750",1269,CHAMBERLAYNE/OVERBROOK,37.565478,-77.444187
109,1A:1A,"1,751",1271,CHAMBERLAYNE/SLEDD,37.562794,-77.443596
109,1A:1A,"1,752",1272,CHAMBERLAYNE/TAZEWELL,37.560932,-77.4427
109,1A:1A,"1,753",1273,CHAMBERLAYNE/SCHOOL,37.55909,-77.442663
109,1A:1A,"1,754",1274,CHAMBERLAYNE/FRITZ,37.557332,-77.442597
109,1A:1A,"1,755",1275,CHAMBERLAYNE/MITCHELL,37.555632,-77.442105
109,1A:1A,"1,756",1276,BROOK/OVERPASS,37.55353,-77.442335
109,1A:1A,"1,757",1277,CHAMBERLAYNE/BAKER,37.552123,-77.441063
109,1A:1A,"1,758",2724,CHAMBERLAYNE/PRICE,37.549776,-77.44042
109,1A:1A,"1,759",1280,LEIGH/1ST,37.548012,-77.438542
109,1A:1A,"1,760",3448,3rd/Marshall,37.545002,-77.438428
109,1A:1A,"1,761",91,BROAD/4TH,37.543527,-77.438515
109,1A:1A,"1,762",3057,BROAD/9TH,37.541063,-77.434492
109,1A:1A,"1,763",2642,TRANSFER PLAZA BAY B,37.541913,-77.432685
109,1A:1A,"1,764",95,BROAD/10TH,37.540049,-77.43282
109,1A:1A,"1,765",3105,BROAD/11TH,37.539237,-77.43153
109,1A:1A,"1,766",3104,14TH/FRANKLIN,37.5364,-77.43127
109,1A:1A,"1,767",579,14TH/MAIN,37.53527,-77.432233
109,1A:1A,"1,768",1574,14TH/DOCK,37.53346,-77.432808
109,1A:1A,"1,769",1575,14TH/REYNOLDS ALUMINUM CO,37.529468,-77.434078
109,1A:1A,"1,770",1576,HULL/3RD,37.525447,-77.437129
109,1A:1A,"1,771",1577,HULL/5TH,37.524699,-77.438308
109,1A:1A,"1,772",1578,HULL/7TH,37.523588,-77.43999
109,1A:1A,"1,773",1579,HULL/9TH,37.522663,-77.441742
109,1A:1A,"1,774",1580,HULL/11TH,37.521602,-77.443177
109,1A:1A,"1,775",2969,HULL/12TH,37.521063,-77.444045
109,1A:1A,"1,776",1582,HULL/14TH,37.520075,-77.445593
109,1A:1A,"1,777",3101,HULL/15TH,37.518375,-77.448286
109,1A:1A,"1,778",1584,HULL/COWARDIN,37.517968,-77.448907
109,1A:1A,"1,779",3074,HULL/21ST,37.51624,-77.451647
109,1A:1A,"1,780",1587,HULL/24TH,37.514493,-77.454387
109,1A:1A,"1,781",1588,HULL/EVANS,37.513045,-77.456671
109,1A:1A,"1,782",3075,HULL/28TH,37.512057,-77.458227
109,1A:1A,"1,783",1590,HULL/TYNICK,37.511017,-77.459891
109,1A:1A,"1,784",3076,HULL/SWANSBORO LANE,37.509125,-77.462786
109,1A:1A,"1,785",3077,HULL/BLAKE LANE,37.507942,-77.464856
109,1A:1A,"1,786",3078,HULL/33RD,37.506793,-77.466433
109,1A:1A,"1,787",1595,HULL/35TH,37.506007,-77.467648
109,1A:1A,"1,788",3079,HULL/37TH,37.504952,-77.469287
109,1A:1A,"1,789",1597,HULL ST/SPAINE,37.503608,-77.471588
109,1A:1A,"1,790",1448,BELT BOULEVARD/WACHOVIA BANK,37.504205,-77.475785
109,1A:1A,"1,791",1450,BELT AT GRTC ADMINISTRATION BUILDING,37.505437,-77.479305
109,1A:1A,"1,792",3071,BELT BOULEVARD/185 BELT BOULEVARD,37.506097,-77.481197
109,1A:1A,"1,793",3072,BELT BOULEVARD/141 BELT BOULEVARD,37.506743,-77.483029
109,1A:1A,"1,794",2863,MIDLOTHIAN PIKE/COVINGTON,37.508003,-77.49222
109,1A:1A,"1,795",3080,MIDLOTHIAN PIKE/ERICH,37.506295,-77.498988
109,1A:1A,"1,796",3702,Midlothian/Giant,37.505607,-77.502644
109,1A:1A,"1,797",2954,MIDLOTHIAN PIKE/OVERLAND TRANPORTATION,37.505006,-77.506132
109,1A:1A,"1,798",1482,MIDLOTHIAN PIKE/BEAUFONT HILLS DRIVE,37.504217,-77.510658
109,1A:1A,"1,799",2868,MIDLOTHIAN PIKE/WARWICK,37.503422,-77.51475
109,1A:1A,"1,800",1962,HIOAKS/CARNATION,37.50962366,-77.52509166
109,1A:1A,"1,801",1962,HIOAKS/CARNATION,37.50962355,-77.5250906
109,1A:1A,"1,802",1963,HIOAKS/CJW MEDICAL CENTER,37.51327645,-77.52462247
109,1A:1A,"1,803",1964,HIOAKS/MARLOWE,37.51484239,-77.52444297
109,1A:1A,"1,804",1964,HIOAKS/MARLOWE,37.51484243,-77.52444265
109,1A:1A,"1,805",2910,MIDLOTHIAN/ARCADIA,37.502508,-77.519892
110,1B:1B,"1,806",1474,GIANT/MIDLOTHIAN,37.504808,-77.50225
110,1B:1B,"1,807",1475,GIANT DR/100 BLOCK,37.503457,-77.502153
110,1B:1B,"1,808",2864,WARWICK VILLAGE/BIGGS,37.500037,-77.500262
110,1B:1B,"1,809",2865,WARWICK VILLAGE/WARWICK ROAD,37.497431,-77.500412
110,1B:1B,"1,810",3545,Warwick/Queen Anne,37.496382,-77.496939
110,1B:1B,"1,811",3543,Warwick/Hodges,37.495515,-77.493727
110,1B:1B,"1,812",3542,Warwick/Alberene,37.493928,-77.490169
110,1B:1B,"1,813",2854,WARWICK/HULL,37.491938,-77.487642
110,1B:1B,"1,814",2495,CLARKSON/WARWICK,37.490003,-77.481682
110,1B:1B,"1,815",1544,SOUTHWOOD/CLARKSON,37.493535,-77.479818
110,1B:1B,"1,816",3430,Southwood at 4606,37.493786,-77.481021
110,1B:1B,"1,817",2821,SOUTHWOOD/TREEHAVEN,37.494038,-77.481764
110,1B:1B,"1,818",2819,SOUTHWOOD/TIFTON,37.494929,-77.482412
110,1B:1B,"1,819",2565,SOUTHWOOD PKWY/HULL,37.495733,-77.483232
110,1B:1B,"1,820",2972,PLAZA/SOUTHSIDE COMMUNITY SERVICE CENTER,37.50223,-77.47545
110,1B:1B,"1,821",2883,PLAZA/BELT BOULEVARD,37.503387,-77.47588
110,1B:1B,"1,822",1549,HULL ST/MCGUIRE DRIVE,37.50364,-77.471112
110,1B:1B,"1,823",2884,HULL/33RD,37.50623,-77.467008
110,1B:1B,"1,824",2885,HULL/E BLAKE,37.507974,-77.46428
110,1B:1B,"1,825",1553,HULL/PLAYN,37.50943,-77.462071
110,1B:1B,"1,826",1555,HULL/TYNICK,37.511052,-77.459572
110,1B:1B,"1,827",2886,HULL/28TH,37.512043,-77.457975
110,1B:1B,"1,828",1557,HULL/EVANS,37.513073,-77.456393
110,1B:1B,"1,829",2887,HULL/25TH,37.514107,-77.454748
110,1B:1B,"1,830",2888,HULL/21ST,37.516292,-77.451307
110,1B:1B,"1,831",1520,HULL/COWARDIN,37.51781,-77.448892
110,1B:1B,"1,832",1521,HULL/17TH,37.518323,-77.448105
110,1B:1B,"1,833",1523,HULL/14TH,37.519808,-77.445777
110,1B:1B,"1,834",1524,HULL/12TH,37.52087,-77.444138
110,1B:1B,"1,835",1525,HULL/11TH,37.521367,-77.44336
110,1B:1B,"1,836",2575,HULL/9TH,37.522605,-77.441373
110,1B:1B,"1,837",1527,HULL/7TH,37.52337,-77.440159
110,1B:1B,"1,838",1528,HULL/5TH,37.524407,-77.438568
110,1B:1B,"1,839",1529,HULL/3RD,37.525402,-77.436939
110,1B:1B,"1,840",1530,14TH BRIDGE/GREAT COASTAL,37.52989,-77.433758
110,1B:1B,"1,841",1531,14TH/DOCK,37.533685,-77.432556
110,1B:1B,"1,842",3055,BROAD/12TH,37.539599,-77.431641
110,1B:1B,"1,843",125,BROAD/9TH,37.54079,-77.433617
110,1B:1B,"1,844",3244,BROAD/7TH,37.541538,-77.434838
110,1B:1B,"1,845",128,BROAD/4TH,37.543761,-77.438541
110,1B:1B,"1,846",3438,2nd/Broad,37.544792,-77.439822
110,1B:1B,"1,847",3109,2ND/MARSHALL,37.545703,-77.438983
110,1B:1B,"1,848",2694,2ND/LEIGH,37.547298,-77.437493
110,1B:1B,"1,849",1218,LEIGH/1ST,37.548303,-77.438703
110,1B:1B,"1,850",1219,CHAMBERLAYNE/PRICE,37.54958,-77.440192
110,1B:1B,"1,851",1220,CHAMBERLAYNE/DUVAL,37.550852,-77.440563
110,1B:1B,"1,852",2735,CHAMBERLAYNE/CHARITY,37.552478,-77.440994
110,1B:1B,"1,853",2734,CHAMBERLAYNE/CALHOUN,37.55329,-77.441142
110,1B:1B,"1,854",1222,CHAMBERLAYNE/BACON,37.556272,-77.442025
110,1B:1B,"1,855",1224,CHAMBERLAYNE/FELLS,37.55883,-77.442422
110,1B:1B,"1,856",1226,CHAMBERLAYNE/TAZEWELL,37.56129,-77.44255
110,1B:1B,"1,857",1227,CHAMBERLAYNE/SLEDD,37.562676,-77.443196
110,1B:1B,"1,858",1229,CHAMBERLAYNE/OVERBROOK,37.565487,-77.443963
110,1B:1B,"1,859",1230,CHAMBERLAYNE/APPROX 50 FEET SOUTH OF EDGEHILL,37.567933,-77.444377
110,1B:1B,"1,860",1231,CHAMBERLAYNE/HAMMOND,37.56932,-77.444615
110,1B:1B,"1,861",1232,CHAMBERLAYNE/BROOKLAND PARK BOULEVARD,37.571844,-77.444979
110,1B:1B,"1,862",1233,CHAMBERLAYNE/LADIES MILE,37.574027,-77.445394
110,1B:1B,"1,863",1234,CHAMBERLAYNE/RENNIE,37.575219,-77.445595
110,1B:1B,"1,864",1235,CHAMBERLAYNE/WESTWOOD,37.578587,-77.446197
110,1B:1B,"1,865",1236,CHAMBERLAYNE/MELROSE,37.579815,-77.44636
110,1B:1B,"1,866",1237,CHAMBERLAYNE/WALTON,37.581842,-77.446753
110,1B:1B,"1,867",1238,CHAMBERLAYNE/LABURNUM,37.584899,-77.447243
110,1B:1B,"1,868",1239,CHAMBERLAYNE/ORDWAY,37.58713,-77.447667
110,1B:1B,"1,869",3339,Chamberlayne/Bellevue,37.59127,-77.44831
110,1B:1B,"1,870",2483,CHAMBERLAYNE/WESTMINSTER,37.594633,-77.448947
110,1B:1B,"1,871",3340,Chamberlayne/Westbrook,37.596929,-77.44928
110,1B:1B,"1,872",3341,Chamberlayne/Watkins,37.59936,-77.449664
110,1B:1B,"1,873",2187,Azalea/Seminary,37.601741,-77.452458
110,1B:1B,"1,874",2737,BROOK/WALMART NHOOD MKT,37.603674,-77.454592
110,1B:1B,"1,875",2177,CHAMBERLAYNE/WILMER,37.605325,-77.450258
110,1B:1B,"1,876",2178,CHAMBERLAYNE/BROOK HILL AZALEA SHOPPING CENTER,37.603894,-77.450631
110,1B:1B,"1,877",1253,CHAMBERLAYNE/AZALEA,37.601273,-77.45029
110,1B:1B,"1,878",1254,CHAMBERLAYNE/WATKINS,37.599441,-77.449964
110,1B:1B,"1,879",1255,CHAMBERLAYNE/WESTBROOK,37.59706,-77.449567
110,1B:1B,"1,880",1256,CHAMBERLAYNE/WESTMINSTER,37.594155,-77.449067
110,1B:1B,"1,881",1257,CHAMBERLAYNE/BELLEVUE,37.591212,-77.448582
110,1B:1B,"1,882",1258,CHAMBERLAYNE/CLAREMONT,37.587945,-77.447985
110,1B:1B,"1,883",1259,CHAMBERLAYNE/ORDWAY,37.586768,-77.447787
110,1B:1B,"1,884",1260,CHAMBERLAYNE/LABURNUM,37.584213,-77.447374
110,1B:1B,"1,885",1261,CHAMBERLAYNE/WALTON,37.58125,-77.446865
110,1B:1B,"1,886",1262,CHAMBERLAYNE/MELROSE,37.57941,-77.446547
110,1B:1B,"1,887",1263,CHAMBERLAYNE/WESTWOOD,37.577828,-77.446268
110,1B:1B,"1,888",1264,CHAMBERLAYNE/RENNIE,37.575027,-77.445777
110,1B:1B,"1,889",1265,CHAMBERLAYNE/LADIES MILE,37.573378,-77.445513
110,1B:1B,"1,890",1266,CHAMBERLAYNE/BROOKLAND PARK BOULEVARD,37.571808,-77.445252
110,1B:1B,"1,891",1267,CHAMBERLAYNE/HAMMOND,37.569317,-77.444865
110,1B:1B,"1,892",1268,CHAMBERLAYNE/EDGEHILL,37.567835,-77.444583
110,1B:1B,"1,893",1269,CHAMBERLAYNE/OVERBROOK,37.565478,-77.444187
110,1B:1B,"1,894",1271,CHAMBERLAYNE/SLEDD,37.562794,-77.443596
110,1B:1B,"1,895",1272,CHAMBERLAYNE/TAZEWELL,37.560932,-77.4427
110,1B:1B,"1,896",1273,CHAMBERLAYNE/SCHOOL,37.55909,-77.442663
110,1B:1B,"1,897",1274,CHAMBERLAYNE/FRITZ,37.557332,-77.442597
110,1B:1B,"1,898",1275,CHAMBERLAYNE/MITCHELL,37.555632,-77.442105
110,1B:1B,"1,899",1276,BROOK/OVERPASS,37.55353,-77.442335
110,1B:1B,"1,900",1277,CHAMBERLAYNE/BAKER,37.552123,-77.441063
